pokemon_id,move_id,level,signature
153,165,15,0
153,477,19,0
153,166,22,0
153,209,26,0
153,164,29,0
153,176,36,0
153,182,42,0
153,169,49,0
153,161,55,0
153,373,62,0
154,605,1,0
154,587,5,0
154,514,8,0
154,601,11,0
154,336,15,0
154,596,18,0
154,314,21,0
154,588,25,0
154,275,28,0
154,309,31,0
154,154,35,0
154,593,38,0
154,274,41,0
155,587,5,0
155,514,8,0
155,601,11,0
155,336,15,0
155,596,18,0
155,314,21,0
155,588,27,0
155,275,32,0
155,309,37,0
155,154,43,0
155,593,48,0
155,274,53,0
156,124,23,0
156,389,43,0
156,117,53,0
157,448,27,0
157,190,37,0
157,375,48,0
158,441,1,0
158,587,1,0
158,455,2,0
158,605,5,0
158,601,7,0
158,99,10,0
158,588,13,0
158,367,16,0
158,431,20,0
158,190,23,0
159,455,2,0
159,605,5,0
159,587,7,0
159,330,10,0
159,558,10,0
159,588,13,0
159,367,16,0
159,585,20,0
159,111,23,0
159,584,28,0
159,596,31,0
159,335,37,0
159,150,40,0
159,593,47,0
160,455,2,0
160,605,5,0
160,587,7,0
160,330,10,0
160,558,10,0
160,588,13,0
160,367,16,0
160,585,21,0
160,111,25,0
160,584,31,0
160,596,35,0
160,335,42,0
160,150,46,0
160,593,55,0
161,587,1,0
161,359,1,0
161,447,5,0
161,417,9,0
161,588,12,0
161,275,16,0
161,584,20,0
161,464,23,0
161,594,27,0
161,596,31,0
161,349,34,0
161,337,38,0
161,593,42,0
161,375,45,0
162,447,5,0
162,417,9,0
162,588,12,0
162,275,16,0
162,584,20,0
162,464,23,0
162,594,28,0
162,596,33,0
162,349,37,0
162,337,42,0
162,593,47,0
162,375,51,0
163,447,5,0
163,417,9,0
163,588,12,0
163,275,16,0
163,584,20,0
163,464,23,0
163,594,28,0
163,596,33,0
163,473,36,0
163,349,39,0
163,123,44,0
163,337,49,0
163,593,53,0
163,375,59,0
164,587,1,0
164,435,5,0
164,378,9,0
164,601,13,0
164,69,17,0
164,588,21,0
164,351,26,0
164,586,31,0
164,496,36,0
164,60,41,0
164,59,46,0
164,593,52,0
165,435,5,0
165,378,9,0
165,601,13,0
165,69,17,0
165,588,21,0
165,351,26,0
165,586,31,0
165,496,38,0
165,60,45,0
165,59,52,0
165,593,60,0
166,435,5,0
166,378,9,0
166,601,13,0
166,69,17,0
166,588,21,0
166,351,26,0
166,586,31,0
166,496,38,0
166,60,45,0
166,59,52,0
166,593,60,0
167,330,1,0
167,359,1,0
167,301,1,0
167,601,1,0
167,558,5,0
167,339,9,0
167,291,13,0
167,586,17,0
167,282,21,0
167,314,26,0
167,538,31,0
167,436,31,0
167,289,36,0
167,284,41,0
167,302,46,0
168,558,5,0
168,339,9,0
168,291,13,0
168,586,17,0
168,282,21,0
168,314,26,0
168,538,31,0
168,436,31,0
168,448,32,0
168,289,38,0
168,284,45,0
168,302,52,0
169,558,5,0
169,339,9,0
169,291,13,0
169,586,17,0
169,282,21,0
169,314,26,0
169,538,31,0
169,436,31,0
169,448,32,0
169,289,38,0
169,294,44,0
169,284,49,0
169,302,60,0
170,298,1,0
170,363,4,0
170,208,7,0
170,464,10,0
170,299,13,0
170,300,16,0
170,283,19,0
170,53,22,0
170,580,26,0
170,474,31,0
170,292,35,0
170,289,40,0
170,524,44,0
170,284,49,0
170,302,53,0
171,363,4,0
171,208,7,0
171,464,10,0
171,299,13,0
171,300,16,0
171,283,19,0
171,53,22,0
171,580,26,0
171,474,31,0
171,292,36,0
171,289,42,0
171,524,47,0
171,284,53,0
171,302,58,0
172,363,4,0
172,208,7,0
172,464,10,0
172,299,13,0
172,300,16,0
172,283,19,0
172,53,22,0
172,580,26,0
172,474,31,0
172,292,36,0
172,289,42,0
172,524,50,0
172,284,59,0
172,302,67,0
173,359,1,0
173,501,4,0
173,334,6,0
173,544,9,0
173,102,11,0
173,381,14,0
173,245,17,0
173,511,19,0
173,103,22,0
173,500,24,0
173,530,27,0
173,515,29,0
173,505,32,0
173,99,34,0
173,514,37,0
173,503,39,0
173,541,42,0
174,501,4,0
174,334,6,0
174,544,9,0
174,102,11,0
174,381,14,0
174,245,17,0
174,511,19,0
174,103,23,0
174,500,26,0
174,530,30,0
174,515,33,0
174,505,37,0
174,99,40,0
174,514,44,0
174,503,47,0
174,541,51,0
175,501,4,0
175,334,6,0
175,544,9,0
175,102,11,0
175,468,14,0
175,245,17,0
175,511,19,0
175,103,23,0
175,500,26,0
175,530,31,0
175,515,35,0
175,505,40,0
175,317,44,0
175,514,49,0
175,503,53,0
175,541,58,0
175,109,62,0
176,501,4,0
176,334,6,0
176,544,9,0
176,102,11,0
176,381,14,0
176,245,17,0
176,511,19,0
176,563,23,0
176,452,26,0
176,532,31,0
176,367,35,0
176,348,40,0
176,347,44,0
176,402,49,0
176,118,53,0
176,541,58,0
177,544,1,0
178,501,16,0
178,331,18,0
178,529,21,0
178,523,23,0
178,537,26,0
178,532,28,0
178,408,31,0
178,543,33,0
178,497,36,0
178,530,38,0
178,539,41,0
178,505,43,0
178,545,46,0
179,501,16,0
179,331,18,0
179,529,21,0
179,523,23,0
179,537,26,0
179,532,28,0
179,408,31,0
179,543,33,0
179,497,36,0
179,530,38,0
179,539,41,0
179,505,43,0
179,545,46,0
180,400,1,0
180,501,3,0
180,460,7,0
180,34,10,0
180,336,14,0
180,529,16,0
180,32,19,0
180,33,24,0
180,534,25,0
180,35,28,0
180,505,31,0
180,509,33,0
180,530,37,0
180,543,40,0
180,99,46,0
180,521,48,0
181,501,3,0
181,460,7,0
181,34,10,0
181,336,14,0
181,529,16,0
181,32,19,0
181,33,24,0
181,534,25,0
181,35,28,0
181,505,31,0
181,509,34,0
181,530,39,0
181,543,43,0
181,99,50,0
181,521,53,0
182,501,3,0
182,460,7,0
182,34,10,0
182,336,14,0
182,529,16,0
182,32,19,0
182,33,24,0
182,534,25,0
182,35,28,0
182,505,31,0
182,509,34,0
182,530,39,0
182,543,45,0
182,99,54,0
182,521,59,0
183,536,1,0
183,537,3,0
183,558,7,0
183,50,10,0
183,368,14,0
183,517,16,0
183,99,19,0
183,408,24,0
183,534,25,0
183,340,28,0
183,505,31,0
183,396,33,0
183,530,37,0
183,540,40,0
183,509,46,0
183,547,48,0
184,537,3,0
184,558,7,0
184,50,10,0
184,368,14,0
184,517,16,0
184,99,19,0
184,408,24,0
184,534,25,0
184,340,28,0
184,505,31,0
184,396,34,0
184,530,39,0
184,540,43,0
184,509,50,0
184,547,53,0
185,537,3,0
185,558,7,0
185,50,10,0
185,368,14,0
185,517,16,0
185,99,19,0
185,408,24,0
185,534,25,0
185,340,28,0
185,505,31,0
185,396,34,0
185,530,39,0
185,332,41,0
185,540,45,0
185,509,54,0
185,547,59,0
186,378,1,0
186,134,1,0
186,351,3,0
186,133,7,0
186,353,9,0
186,135,13,0
186,146,15,0
186,140,19,0
186,39,21,0
186,153,25,0
186,154,27,0
186,65,31,0
186,149,33,0
186,116,37,0
186,120,39,0
186,419,43,0
186,124,45,0
187,351,3,0
187,133,7,0
187,353,9,0
187,135,13,0
187,146,15,0
187,140,19,0
187,39,21,0
187,153,25,0
187,154,27,0
187,65,33,0
187,149,37,0
187,116,43,0
187,120,47,0
187,419,53,0
187,124,57,0
188,351,3,0
188,133,7,0
188,353,9,0
188,135,13,0
188,146,15,0
188,140,19,0
188,39,21,0
188,153,25,0
188,154,27,0
188,65,33,0
188,149,37,0
188,116,43,0
188,120,47,0
188,419,53,0
188,124,57,0
189,378,1,0
189,400,1,0
189,351,4,0
189,311,8,0
189,134,12,0
189,555,16,0
189,154,20,0
189,319,24,0
189,116,28,0
189,554,31,0
189,124,34,0
189,419,37,0
189,130,40,0
189,562,43,0
189,128,46,0
189,150,49,0
190,351,4,0
190,311,8,0
190,134,12,0
190,555,16,0
190,154,20,0
190,319,24,0
190,116,29,0
190,554,33,0
190,124,37,0
190,419,41,0
190,130,45,0
190,562,49,0
190,128,53,0
190,150,57,0
191,351,4,0
191,311,8,0
191,134,12,0
191,555,16,0
191,154,20,0
191,319,24,0
191,116,29,0
191,554,33,0
191,124,37,0
191,419,41,0
191,130,45,0
191,562,49,0
191,128,53,0
191,150,57,0
192,330,1,0
192,453,1,0
192,276,4,0
192,553,6,0
192,558,10,0
192,273,12,0
192,555,16,0
192,560,18,0
192,266,22,0
192,423,24,0
192,561,28,0
192,552,30,0
192,270,34,0
192,343,36,0
192,335,40,0
192,562,42,0
193,276,4,0
193,553,6,0
193,558,10,0
193,273,12,0
193,555,16,0
193,560,18,0
193,266,22,0
193,423,24,0
193,561,30,0
193,552,34,0
193,270,40,0
193,343,44,0
193,335,50,0
193,562,54,0
194,276,4,0
194,553,6,0
194,558,10,0
194,273,12,0
194,555,16,0
194,560,18,0
194,266,22,0
194,423,24,0
194,561,30,0
194,552,34,0
194,270,40,0
194,343,44,0
194,335,50,0
194,562,54,0
194,570,60,0
195,453,1,0
195,363,4,0
195,280,7,0
195,364,10,0
195,552,14,0
195,277,17,0
195,571,20,0
195,560,23,0
195,551,25,0
195,554,30,0
195,561,36,0
195,559,42,0
195,562,48,0
195,343,55,0
196,363,4,0
196,280,7,0
196,364,10,0
196,552,14,0
196,277,17,0
196,571,20,0
196,560,23,0
196,551,25,0
196,554,30,0
196,561,36,0
196,559,42,0
196,562,48,0
196,343,55,0
197,363,4,0
197,280,7,0
197,364,10,0
197,552,14,0
197,277,17,0
197,571,20,0
197,560,23,0
197,551,25,0
197,554,30,0
197,561,36,0
197,559,42,0
197,562,48,0
197,343,55,0
198,370,1,0
198,455,1,0
198,355,5,0
198,419,9,0
198,560,13,0
198,443,17,0
198,266,21,0
198,319,25,0
198,552,29,0
198,268,33,0
198,456,37,0
198,562,41,0
198,270,45,0
198,10,49,0
198,371,53,0
199,355,5,0
199,419,9,0
199,560,13,0
199,443,17,0
199,266,21,0
199,319,25,0
199,552,29,0
199,268,33,0
199,456,37,0
199,562,41,0
199,130,42,0
199,270,48,0
199,10,55,0
199,371,62,0
200,355,5,0
200,419,9,0
200,560,13,0
200,443,17,0
200,266,21,0
200,319,25,0
200,552,29,0
200,268,33,0
200,456,37,0
200,562,41,0
200,130,42,0
200,270,48,0
200,10,55,0
200,371,62,0
200,557,69,0
201,395,1,0
201,453,1,0
201,276,5,0
201,301,8,0
201,277,11,0
201,341,14,0
201,274,18,0
201,299,21,0
201,296,24,0
201,456,28,0
201,300,35,0
201,270,37,0
201,349,40,0
201,284,44,0
201,498,48,0
202,276,5,0
202,301,8,0
202,277,11,0
202,341,14,0
202,274,18,0
202,299,21,0
202,296,24,0
202,456,28,0
202,355,33,0
202,300,37,0
202,459,41,0
202,270,46,0
202,284,52,0
202,498,58,0
203,276,5,0
203,301,8,0
203,277,11,0
203,341,14,0
203,274,18,0
203,299,21,0
203,296,24,0
203,456,28,0
203,333,33,0
203,300,37,0
203,459,41,0
203,270,46,0
203,284,52,0
203,419,58,0
204,378,1,0
204,405,1,0
204,28,4,0
204,280,7,0
204,56,10,0
204,279,13,0
204,26,16,0
204,277,19,0
204,32,22,0
204,448,25,0
204,29,28,0
204,267,31,0
204,419,34,0
204,37,37,0
204,559,40,0
204,270,43,0
204,459,46,0
205,28,4,0
205,280,7,0
205,56,10,0
205,279,13,0
205,26,16,0
205,277,19,0
205,32,22,0
205,448,25,0
205,29,28,0
205,267,32,0
205,419,36,0
205,37,40,0
205,559,44,0
205,270,48,0
205,459,52,0
206,28,4,0
206,280,7,0
206,56,10,0
206,279,13,0
206,26,16,0
206,277,19,0
206,32,22,0
206,448,25,0
206,29,28,0
206,267,32,0
206,419,36,0
206,37,42,0
206,559,48,0
206,270,54,0
206,66,60,0
207,453,1,0
207,363,1,0
207,277,4,0
207,364,7,0
207,577,10,0
207,556,13,0
207,402,16,0
207,415,19,0
207,572,22,0
207,554,25,0
207,456,28,0
207,578,31,0
207,573,34,0
207,571,37,0
207,335,40,0
207,564,43,0
207,570,46,0
207,576,49,0
208,277,4,0
208,364,7,0
208,577,10,0
208,556,13,0
208,402,16,0
208,415,19,0
208,572,22,0
208,554,25,0
208,456,28,0
208,578,31,0
208,573,35,0
208,571,39,0
208,335,43,0
208,564,47,0
208,570,51,0
208,576,55,0
209,277,4,0
209,364,7,0
209,577,10,0
209,556,13,0
209,402,16,0
209,415,19,0
209,572,22,0
209,554,25,0
209,456,28,0
209,578,31,0
209,573,35,0
209,571,39,0
209,335,45,0
209,564,51,0
209,570,57,0
209,576,63,0
210,465,1,0
210,71,6,0
210,92,11,0
210,568,16,0
210,312,21,0
210,72,26,0
210,564,31,0
210,580,36,0
210,421,39,0
210,73,42,0
210,578,45,0
210,581,48,0
210,379,51,0
210,96,54,0
210,373,57,0
211,71,6,0
211,92,11,0
211,568,16,0
211,312,21,0
211,72,26,0
211,564,31,0
211,580,36,0
211,421,40,0
211,73,44,0
211,578,48,0
211,581,52,0
211,379,56,0
211,96,60,0
211,373,64,0
212,71,6,0
212,92,11,0
212,568,16,0
212,312,21,0
212,72,25,0
212,564,31,0
212,580,36,0
212,421,40,0
212,73,44,0
212,578,48,0
212,581,54,0
212,379,60,0
212,96,66,0
212,373,72,0
213,514,1,0
213,214,1,0
213,224,5,0
213,383,8,0
213,210,12,0
213,215,15,0
213,209,19,0
213,51,22,0
213,45,26,0
213,219,29,0
213,503,33,0
213,30,36,0
213,211,40,0
213,213,43,0
213,216,47,0
214,224,5,0
214,383,8,0
214,210,12,0
214,215,15,0
214,209,19,0
214,51,22,0
214,222,25,0
214,45,28,0
214,219,33,0
214,503,39,0
214,30,44,0
214,211,50,0
214,213,55,0
214,216,61,0
215,224,5,0
215,383,8,0
215,210,12,0
215,215,15,0
215,209,19,0
215,51,22,0
215,222,25,0
215,45,28,0
215,219,33,0
215,503,39,0
215,30,44,0
215,211,50,0
215,213,55,0
215,216,61,0
216,378,1,0
216,215,1,0
216,331,6,0
216,208,9,0
216,353,14,0
216,223,17,0
216,47,22,0
216,184,25,0
216,209,30,0
216,210,33,0
216,213,38,0
216,219,41,0
216,383,46,0
216,45,49,0
216,505,54,0
217,331,6,0
217,208,9,0
217,353,14,0
217,223,17,0
217,47,22,0
217,184,25,0
217,209,30,0
217,210,33,0
217,222,37,0
217,213,40,0
217,219,45,0
217,383,52,0
217,45,57,0
217,505,64,0
218,331,6,0
218,208,9,0
218,353,14,0
218,223,17,0
218,47,22,0
218,184,25,0
218,209,30,0
218,210,33,0
218,222,37,0
218,213,40,0
218,219,45,0
218,383,52,0
218,45,57,0
218,505,64,0
219,208,1,0
219,158,1,0
219,390,3,0
219,491,5,0
219,165,7,0
219,209,10,0
219,215,13,0
219,184,16,0
219,166,20,0
219,515,24,0
219,213,28,0
219,40,33,0
219,175,38,0
219,210,43,0
219,219,49,0
219,396,55,0
219,179,61,0
220,390,3,0
220,491,5,0
220,165,7,0
220,209,10,0
220,215,13,0
220,184,16,0
220,166,20,0
220,515,24,0
220,213,28,0
220,40,33,0
220,175,38,0
220,210,45,0
220,219,53,0
220,396,61,0
220,179,69,0
222,453,1,0
222,452,1,0
222,6,5,0
222,578,8,0
222,47,13,0
222,564,18,0
222,223,20,0
222,186,22,0
222,413,26,0
222,432,29,0
222,571,32,0
222,43,35,0
222,528,39,0
222,572,42,0
222,144,47,0
223,6,5,0
223,578,8,0
223,47,13,0
223,564,18,0
223,223,20,0
223,186,22,0
223,413,26,0
223,432,29,0
223,571,32,0
223,43,36,0
223,528,41,0
223,572,45,0
223,144,51,0
225,28,1,0
225,280,1,0
225,311,1,0
225,33,1,0
225,277,5,0
225,266,8,0
225,279,12,0
225,554,15,0
225,267,19,0
225,29,22,0
225,269,26,0
225,348,29,0
225,270,33,0
225,559,36,0
225,150,40,0
225,373,43,0
225,271,47,0
226,277,5,0
226,266,8,0
226,279,12,0
226,554,15,0
226,447,19,0
226,421,22,0
226,269,26,0
226,3,29,0
226,270,33,0
226,64,35,0
226,559,36,0
226,464,40,0
226,373,43,0
226,315,47,0
227,277,5,0
227,266,8,0
227,279,12,0
227,554,15,0
227,447,19,0
227,421,22,0
227,269,26,0
227,63,29,0
227,270,33,0
227,64,35,0
227,559,36,0
227,464,40,0
227,373,43,0
227,58,45,0
227,62,47,0
228,420,1,0
228,378,4,0
228,26,7,0
228,61,10,0
228,65,13,0
228,419,16,0
228,432,20,0
228,347,24,0
228,58,28,0
228,59,32,0
228,53,36,0
228,60,41,0
228,452,46,0
228,361,51,0
228,66,56,0
228,357,61,0
229,378,4,0
229,26,7,0
229,61,10,0
229,65,13,0
229,419,16,0
229,432,20,0
229,347,24,0
229,58,28,0
229,59,32,0
229,53,36,0
229,60,42,0
229,452,48,0
229,361,54,0
229,66,60,0
229,357,66,0
230,378,4,0
230,26,7,0
230,61,10,0
230,65,13,0
230,419,16,0
230,432,20,0
230,347,24,0
230,58,28,0
230,59,32,0
230,53,36,0
230,60,42,0
230,452,50,0
230,361,58,0
230,66,66,0
230,357,74,0
231,99,1,0
231,400,1,0
231,339,4,0
231,427,7,0
231,112,10,0
231,325,13,0
231,245,16,0
232,339,4,0
232,427,7,0
232,336,10,0
232,330,13,0
232,352,16,0
232,310,19,0
232,154,22,0
232,390,25,0
232,541,28,0
232,386,31,0
232,502,34,0
232,381,37,0
232,314,40,0
232,110,43,0
232,517,46,0
232,506,49,0
232,579,52,0
232,510,55,0
232,304,58,0
234,99,1,0
234,359,1,0
234,386,5,0
234,112,9,0
234,472,13,0
234,339,17,0
234,352,21,0
234,310,25,0
234,468,29,0
234,549,33,0
234,418,37,0
234,308,41,0
234,335,45,0
234,377,49,0
234,304,53,0
235,386,5,0
235,112,9,0
235,472,13,0
235,339,17,0
235,352,21,0
235,468,29,0
235,549,33,0
235,418,37,0
235,308,41,0
235,335,45,0
235,377,49,0
235,304,53,0
237,453,1,0
237,260,1,0
237,105,6,0
237,381,10,0
237,251,15,0
237,468,20,0
237,245,22,0
237,238,24,0
237,248,28,0
237,227,33,0
237,108,37,0
237,109,41,0
237,249,45,0
237,255,48,0
238,105,6,0
238,381,10,0
238,251,15,0
238,468,20,0
238,245,25,0
238,238,27,0
238,248,33,0
238,227,38,0
238,108,43,0
238,109,46,0
238,249,51,0
238,255,58,0
240,453,1,0
240,455,1,0
240,404,4,0
240,351,7,0
240,28,10,0
240,47,13,0
240,374,16,0
240,51,19,0
240,29,22,0
240,26,25,0
240,446,28,0
240,335,31,0
240,340,34,0
241,404,4,0
241,351,7,0
241,28,10,0
241,47,13,0
241,374,16,0
241,51,19,0
241,419,20,0
241,29,24,0
241,26,29,0
241,446,34,0
241,335,39,0
241,340,44,0
242,353,1,0
242,420,1,0
242,330,4,0
242,404,7,0
242,356,13,0
242,367,16,0
242,352,19,0
242,431,25,0
242,538,28,0
242,51,31,0
242,498,36,0
242,308,39,0
242,382,42,0
242,375,47,0
243,330,4,0
243,404,7,0
243,356,13,0
243,367,17,0
243,352,21,0
243,431,28,0
243,538,32,0
243,51,36,0
243,498,42,0
243,308,46,0
243,382,50,0
243,375,56,0
244,359,1,0
244,453,1,0
244,455,5,0
244,280,7,0
244,364,11,0
244,98,12,0
244,395,13,0
244,276,17,0
244,11,19,0
244,326,23,0
244,310,25,0
244,349,29,0
244,456,31,0
244,538,35,0
244,309,37,0
244,36,41,0
245,455,5,0
245,280,7,0
245,364,11,0
245,395,13,0
245,276,17,0
245,356,19,0
245,326,24,0
245,310,27,0
245,432,32,0
245,335,35,0
245,538,40,0
245,309,43,0
245,36,48,0
246,453,1,0
246,359,5,0
246,330,9,0
246,558,13,0
246,364,17,0
246,374,21,0
246,472,25,0
246,498,29,0
246,456,33,0
246,446,37,0
246,150,41,0
246,210,45,0
247,359,5,0
247,330,9,0
247,558,13,0
247,601,15,0
247,364,18,0
247,374,23,0
247,472,28,0
247,498,33,0
247,456,38,0
247,446,43,0
247,150,48,0
247,210,53,0
248,453,1,0
248,378,3,0
248,28,6,0
248,311,8,0
248,121,11,0
248,280,13,0
248,29,16,0
248,514,18,0
248,446,21,0
248,304,23,0
248,469,26,0
248,374,28,0
248,383,31,0
248,308,33,0
248,431,36,0
249,378,3,0
249,28,6,0
249,311,8,0
249,121,11,0
249,280,13,0
249,29,16,0
249,514,18,0
249,209,20,0
249,446,22,0
249,304,25,0
249,403,29,0
249,374,32,0
249,383,36,0
249,308,39,0
249,431,43,0
250,453,1,0
250,378,1,0
250,496,6,0
250,404,7,0
250,336,10,0
250,277,13,0
250,456,15,0
250,275,18,0
250,122,20,0
250,395,25,0
250,349,29,0
250,267,33,0
250,190,38,0
250,446,42,0
250,345,47,0
250,270,49,0
251,496,6,0
251,404,7,0
251,277,13,0
251,456,15,0
251,275,18,0
251,122,20,0
251,395,26,0
251,349,31,0
251,267,37,0
251,190,42,0
251,446,48,0
251,345,53,0
251,270,57,0
251,130,60,0
252,359,1,0
252,420,1,0
252,28,6,0
252,346,9,0
252,356,14,0
252,421,17,0
252,33,22,0
252,53,25,0
252,397,30,0
252,432,33,0
252,41,38,0
252,26,41,0
252,317,46,0
252,43,49,0
252,348,54,0
253,28,6,0
253,346,9,0
253,356,14,0
253,421,17,0
253,33,22,0
253,53,25,0
253,451,28,0
253,551,32,0
253,432,37,0
253,41,44,0
253,26,49,0
253,317,56,0
253,43,61,0
253,348,68,0
254,346,1,0
254,359,1,0
254,453,1,0
254,455,1,0
254,353,4,0
254,427,7,0
254,306,10,0
254,102,13,0
254,336,16,0
254,325,19,0
254,33,22,0
254,99,25,0
254,154,28,0
254,305,31,0
254,326,34,0
254,366,37,0
254,335,40,0
254,317,43,0
254,111,46,0
256,346,1,0
256,420,5,0
256,359,8,0
256,514,13,0
256,33,17,0
256,356,20,0
256,99,25,0
256,305,29,0
256,317,32,0
256,432,37,0
256,51,41,0
256,306,44,0
256,38,48,0
257,420,5,0
257,359,8,0
257,514,13,0
257,33,17,0
257,356,20,0
257,99,25,0
257,305,29,0
257,317,32,0
257,432,37,0
257,448,38,0
257,314,45,0
257,306,52,0
257,38,60,0
258,400,1,0
258,359,3,0
258,367,7,0
258,460,9,0
258,336,13,0
258,339,15,0
258,451,19,0
258,427,21,0
258,454,25,0
258,99,27,0
258,154,31,0
258,337,33,0
258,431,37,0
258,317,39,0
258,375,43,0
258,377,45,0
258,304,49,0
260,330,1,0
260,353,1,0
260,400,1,0
260,441,1,0
260,341,6,0
260,354,13,0
260,404,16,0
260,132,23,0
260,308,26,0
260,496,33,0
260,332,36,0
260,304,43,0
260,99,46,0
260,342,53,0
260,190,56,0
260,510,63,0
261,341,6,0
261,414,13,0
261,404,16,0
261,132,23,0
261,308,26,0
261,496,33,0
261,332,36,0
261,304,43,0
261,99,46,0
261,190,56,0
261,510,63,0
261,131,66,0
262,420,1,0
262,455,1,0
262,280,4,0
262,208,8,0
262,308,11,0
262,460,15,0
262,356,18,0
262,451,22,0
262,421,25,0
262,496,29,0
262,333,32,0
262,36,36,0
262,41,39,0
262,377,43,0
263,280,4,0
263,208,8,0
263,308,11,0
263,460,15,0
263,356,18,0
263,451,22,0
263,421,25,0
263,496,29,0
263,333,32,0
263,36,36,0
263,41,39,0
263,377,43,0
264,316,1,0
264,453,1,0
264,359,4,0
264,280,7,0
264,122,10,0
264,244,13,0
264,33,16,0
264,456,20,0
264,132,24,0
264,227,28,0
264,231,32,0
264,99,36,0
264,393,41,0
264,335,46,0
264,255,51,0
265,359,4,0
265,280,7,0
265,122,10,0
265,244,13,0
265,33,16,0
265,456,20,0
265,132,24,0
265,227,28,0
265,231,32,0
265,99,36,0
265,239,37,0
265,393,44,0
265,335,52,0
265,255,60,0
266,378,1,0
266,214,1,0
266,420,1,0
266,356,8,0
266,33,15,0
266,450,22,0
266,432,29,0
266,99,36,0
266,538,43,0
266,436,43,0
266,459,50,0
266,36,57,0
267,356,8,0
267,33,15,0
267,450,22,0
267,432,29,0
267,419,38,0
267,538,47,0
267,436,49,0
267,459,58,0
267,130,67,0
268,214,1,0
268,447,5,0
268,330,9,0
268,39,13,0
268,470,17,0
268,443,21,0
268,331,25,0
268,431,29,0
268,558,33,0
268,319,37,0
268,382,41,0
268,411,45,0
268,421,49,0
268,250,53,0
268,471,57,0
269,447,5,0
269,330,9,0
269,39,13,0
269,470,17,0
269,443,21,0
269,331,25,0
269,431,29,0
269,558,33,0
269,319,37,0
269,382,41,0
269,411,45,0
269,421,49,0
269,250,53,0
269,471,57,0
269,569,61,0
270,395,1,0
270,453,1,0
270,330,4,0
270,498,9,0
270,214,12,0
270,409,17,0
270,421,20,0
270,319,25,0
270,442,28,0
270,449,33,0
270,314,36,0
270,36,41,0
270,558,44,0
270,392,49,0
270,50,52,0
270,377,57,0
271,330,4,0
271,498,9,0
271,214,12,0
271,309,17,0
271,472,20,0
271,319,25,0
271,538,28,0
271,436,28,0
271,433,33,0
271,314,36,0
271,313,41,0
271,558,44,0
271,29,49,0
271,570,52,0
271,357,57,0
272,402,1,0
272,453,10,0
272,2,15,0
272,368,20,0
273,402,10,0
273,2,15,0
273,368,20,0
273,501,23,0
273,251,26,0
273,360,29,0
273,529,32,0
273,317,35,0
273,349,38,0
273,306,41,0
273,530,44,0
273,242,47,0
274,402,10,0
274,2,15,0
274,368,20,0
274,501,23,0
274,552,26,0
274,363,29,0
274,529,32,0
274,317,35,0
274,349,38,0
274,306,41,0
274,530,44,0
274,271,47,0
275,402,10,0
275,2,15,0
275,368,20,0
275,501,23,0
275,580,26,0
275,578,29,0
275,529,32,0
275,317,35,0
275,349,38,0
275,306,41,0
275,530,44,0
275,572,47,0
276,402,10,0
276,2,15,0
276,368,20,0
276,501,23,0
276,197,26,0
276,487,29,0
276,529,32,0
276,316,35,0
276,16,38,0
276,189,41,0
276,530,44,0
276,3,47,0
276,13,50,0
277,363,1,0
277,420,1,0
277,9,5,0
277,280,9,0
277,356,13,0
277,277,17,0
277,577,21,0
277,389,25,0
277,311,29,0
277,347,33,0
277,267,37,0
278,9,5,0
278,280,9,0
278,356,13,0
278,496,17,0
278,334,20,0
278,6,20,0
278,421,20,0
278,432,23,0
278,389,29,0
278,308,35,0
278,452,41,0
278,25,47,0
279,9,5,0
279,280,9,0
279,356,13,0
279,224,17,0
279,223,21,0
279,389,25,0
279,209,29,0
279,219,33,0
279,212,37,0
279,509,41,0
279,218,45,0
280,420,1,0
280,487,6,0
280,258,6,0
280,9,11,0
280,6,17,0
280,257,22,0
280,432,27,0
280,360,33,0
280,234,38,0
280,227,43,0
280,14,49,0
280,25,54,0
281,487,6,0
281,258,6,0
281,9,11,0
281,6,17,0
281,257,22,0
281,432,29,0
281,360,37,0
281,234,44,0
281,227,51,0
281,14,59,0
281,25,66,0
282,453,1,0
282,331,1,0
282,353,1,0
282,447,5,0
282,501,11,0
282,487,13,0
282,9,17,0
282,258,23,0
282,529,25,0
282,254,29,0
282,15,35,0
282,548,37,0
282,482,41,0
282,530,47,0
283,447,5,0
283,501,11,0
283,487,13,0
283,9,17,0
283,258,23,0
283,529,25,0
283,254,29,0
283,197,31,0
283,15,37,0
283,548,41,0
283,482,47,0
283,530,55,0
283,3,59,0
283,13,63,0
284,453,1,0
284,447,6,0
284,320,9,0
284,517,14,0
284,537,14,0
284,418,14,0
284,136,17,0
284,308,22,0
284,16,25,0
284,496,30,0
284,451,33,0
284,335,38,0
284,3,41,0
285,447,6,0
285,320,9,0
285,517,14,0
285,537,14,0
285,418,14,0
285,136,17,0
285,308,24,0
285,16,29,0
285,496,36,0
285,451,41,0
285,335,48,0
285,3,53,0
286,485,1,0
286,20,1,0
286,419,5,0
286,322,8,0
286,9,12,0
286,215,15,0
286,223,19,0
286,356,22,0
286,51,26,0
286,17,29,0
286,496,33,0
286,11,36,0
286,530,40,0
286,484,43,0
286,479,47,0
287,419,5,0
287,322,8,0
287,9,12,0
287,215,15,0
287,223,19,0
287,356,23,0
287,51,28,0
287,17,32,0
