pokemon_id,tm_hm_id
112,22
112,24
112,25
112,26
112,27
112,30
112,31
112,32
112,35
112,38
112,39
112,40
112,42
112,44
112,45
112,47
112,48
112,52
112,56
112,59
112,65
112,67
112,78
112,80
112,87
112,88
112,90
112,94
112,98
112,100
112,101
112,104
113,1
113,5
113,6
113,8
113,10
113,11
113,12
113,13
113,14
113,15
113,17
113,18
113,21
113,22
113,23
113,24
113,25
113,26
113,27
113,30
113,31
113,32
113,35
113,38
113,39
113,40
113,42
113,44
113,45
113,47
113,48
113,52
113,56
113,59
113,60
113,65
113,67
113,68
113,78
113,80
113,87
113,88
113,90
113,94
113,98
113,100
113,101
113,104
114,6
114,9
114,10
114,11
114,17
114,21
114,22
114,27
114,32
114,36
114,42
114,44
114,45
114,48
114,53
114,70
114,75
114,83
114,86
114,87
114,88
114,90
114,96
114,99
114,100
114,101
115,6
115,9
115,10
115,11
115,17
115,21
115,22
115,27
115,32
115,36
115,42
115,44
115,45
115,48
115,53
115,56
115,70
115,75
115,83
115,86
115,87
115,88
115,90
115,96
115,99
115,100
115,101
116,6
116,9
116,10
116,11
116,15
116,17
116,21
116,22
116,27
116,32
116,36
116,42
116,44
116,45
116,48
116,53
116,56
116,68
116,70
116,75
116,83
116,86
116,87
116,88
116,90
116,96
116,99
116,100
116,101
117,6
117,9
117,10
117,11
117,15
117,17
117,20
117,21
117,22
117,27
117,32
117,36
117,42
117,44
117,45
117,48
117,53
117,56
117,68
117,70
117,75
117,83
117,86
117,87
117,88
117,90
117,96
117,99
117,100
117,101
118,6
118,9
118,10
118,11
118,17
118,21
118,22
118,27
118,32
118,33
118,36
118,42
118,44
118,45
118,46
118,48
118,53
118,70
118,75
118,83
118,86
118,87
118,88
118,90
118,96
118,101
119,6
119,9
119,10
119,11
119,17
119,21
119,22
119,27
119,32
119,33
119,36
119,42
119,44
119,45
119,46
119,48
119,53
119,70
119,75
119,83
119,86
119,87
119,88
119,90
119,96
119,101
120,6
120,9
120,10
120,11
120,15
120,17
120,21
120,22
120,27
120,32
120,33
120,36
120,42
120,44
120,45
120,46
120,48
120,53
120,68
120,70
120,75
120,83
120,86
120,87
120,88
120,90
120,96
120,101
121,6
121,10
121,11
121,17
121,21
121,22
121,27
121,32
121,33
121,40
121,42
121,44
121,45
121,48
121,53
121,62
121,70
121,75
121,77
121,83
121,86
121,87
121,88
121,89
121,90
121,99
121,100
122,6
122,10
122,11
122,17
122,21
122,22
122,27
122,32
122,33
122,40
122,42
122,44
122,45
122,48
122,53
122,62
122,70
122,75
122,77
122,83
122,86
122,87
122,88
122,89
122,90
122,99
122,100
123,6
123,10
123,11
123,15
123,17
123,21
123,22
123,27
123,32
123,33
123,40
123,42
123,44
123,45
123,48
123,53
123,62
123,68
123,70
123,75
123,77
123,83
123,86
123,87
123,88
123,89
123,90
123,99
123,100
124,6
124,7
124,10
124,11
124,13
124,14
124,17
124,18
124,21
124,22
124,27
124,32
124,42
124,44
124,45
124,46
124,48
124,49
124,53
124,55
124,70
124,75
124,86
124,87
124,88
124,90
124,96
124,100
124,103
125,1
125,6
125,7
125,10
125,11
125,13
125,14
125,17
125,18
125,21
125,22
125,27
125,31
125,32
125,42
125,44
125,45
125,46
125,48
125,49
125,53
125,55
125,56
125,70
125,75
125,86
125,87
125,88
125,90
125,94
125,96
125,98
125,100
125,103
125,104
125,105
125,106
126,1
126,6
126,7
126,10
126,11
126,13
126,14
126,15
126,17
126,18
126,21
126,22
126,27
126,31
126,32
126,42
126,44
126,45
126,46
126,48
126,49
126,52
126,53
126,55
126,56
126,68
126,70
126,75
126,86
126,87
126,88
126,90
126,94
126,96
126,98
126,100
126,103
126,104
126,105
126,106
127,6
127,10
127,11
127,17
127,21
127,22
127,27
127,28
127,30
127,32
127,42
127,44
127,45
127,48
127,53
127,54
127,64
127,67
127,70
127,75
127,86
127,87
127,88
127,90
127,94
127,96
128,6
128,10
128,11
128,15
128,17
128,21
128,22
128,27
128,28
128,30
128,31
128,32
128,39
128,41
128,42
128,44
128,45
128,46
128,47
128,48
128,53
128,54
128,56
128,63
128,64
128,66
128,67
128,70
128,75
128,77
128,80
128,86
128,87
128,88
128,90
128,94
128,95
128,96
128,97
128,98
128,100
128,101
128,104
129,6
129,10
129,11
129,15
129,17
129,21
129,22
129,27
129,28
129,30
129,31
129,32
129,39
129,40
129,41
129,42
129,44
129,45
129,46
129,47
129,48
129,52
129,53
129,54
129,56
129,63
129,64
129,66
129,67
129,68
129,70
129,75
129,77
129,80
129,81
129,86
129,87
129,88
129,90
129,94
129,95
129,96
129,97
129,98
129,100
129,101
129,104
130,6
130,9
130,10
130,11
130,17
130,18
130,21
130,22
130,27
130,30
130,32
130,36
130,42
130,44
130,45
130,48
130,53
130,70
130,75
130,77
130,86
130,87
130,88
130,90
130,96
130,99
130,101
131,6
131,9
131,10
131,11
131,17
131,18
131,21
131,22
131,27
131,30
131,32
131,36
131,42
131,44
131,45
131,48
131,53
131,70
131,75
131,77
131,84
131,86
131,87
131,88
131,90
131,96
131,99
131,101
132,6
132,9
132,10
132,11
132,15
132,17
132,18
132,21
132,22
132,27
132,30
132,32
132,36
132,42
132,44
132,45
132,48
132,53
132,68
132,70
132,75
132,77
132,84
132,86
132,87
132,88
132,90
132,96
132,99
132,101
133,6
133,10
133,16
133,17
133,18
133,21
133,24
133,25
133,27
133,32
133,42
133,44
133,45
133,48
133,49
133,56
133,57
133,70
133,72
133,73
133,86
133,87
133,88
133,90
133,93
134,6
134,10
134,16
134,17
134,18
134,21
134,24
134,25
134,27
134,28
134,31
134,32
134,42
134,44
134,45
134,48
134,49
134,56
134,57
134,70
134,72
134,73
134,86
134,87
134,88
134,90
134,93
134,94
134,104
135,6
135,10
135,15
135,16
135,17
135,18
135,21
135,24
135,25
135,27
135,28
135,31
135,32
135,42
135,44
135,45
135,46
135,48
135,49
135,52
135,56
135,57
135,68
135,70
135,72
135,73
135,86
135,87
135,88
135,90
135,93
135,94
135,104
136,6
136,10
136,11
136,16
136,17
136,18
136,21
136,24
136,25
136,27
136,32
136,33
136,42
136,44
136,48
136,57
136,64
136,70
136,72
136,73
136,74
136,77
136,87
136,88
136,90
136,91
136,93
137,6
137,10
137,11
137,15
137,16
137,17
137,18
137,21
137,24
137,25
137,27
137,32
137,33
137,42
137,44
137,48
137,57
137,64
137,68
137,70
137,72
137,73
137,74
137,77
137,87
137,88
137,90
137,91
137,93
138,6
138,10
138,11
138,15
138,16
138,17
138,18
138,21
138,24
138,25
138,27
138,32
138,33
138,42
138,44
138,48
138,57
138,64
138,68
138,70
138,72
138,73
138,74
138,77
138,87
138,88
138,90
138,91
138,93
139,6
139,10
139,16
139,17
139,18
139,20
139,21
139,24
139,25
139,27
139,32
139,42
139,44
139,45
139,48
139,49
139,57
139,70
139,73
139,87
139,88
139,90
139,93
140,6
140,10
140,16
140,17
140,18
140,20
140,21
140,24
140,25
140,27
140,32
140,42
140,44
140,45
140,48
140,49
140,57
140,70
140,73
140,87
140,88
140,90
140,93
140,98
141,6
141,10
141,15
141,16
141,17
141,18
141,21
141,24
141,25
141,27
141,31
141,32
141,42
141,44
141,45
141,48
141,49
141,52
141,56
141,57
141,68
141,70
141,72
141,73
141,78
141,87
141,88
141,90
141,93
141,94
141,98
141,104
142,5
142,6
142,10
142,16
142,17
142,18
142,21
142,24
142,25
142,27
142,32
142,42
142,44
142,45
142,46
142,48
142,57
142,70
142,72
142,73
142,87
142,88
142,90
142,93
142,95
142,104
143,5
143,6
143,10
143,16
143,17
143,18
143,21
143,24
143,25
143,27
143,32
143,42
143,44
143,45
143,46
143,48
143,57
143,70
143,72
143,73
143,87
143,88
143,90
143,93
143,95
143,104
144,5
144,6
144,10
144,15
144,16
144,17
144,18
144,21
144,24
144,25
144,27
144,32
144,42
144,44
144,45
144,46
144,48
144,57
144,68
144,70
144,72
144,73
144,87
144,88
144,90
144,93
144,95
144,104
146,6
146,10
146,16
146,17
146,18
146,21
146,24
146,25
146,27
146,32
146,42
146,44
146,45
146,48
146,57
146,62
146,70
146,72
146,73
146,87
146,88
146,89
146,90
146,91
146,93
147,1
147,2
147,5
147,6
147,10
147,15
147,16
147,17
147,18
147,21
147,24
147,25
147,27
147,31
147,32
147,35
147,39
147,42
147,44
147,45
147,48
147,57
147,62
147,68
147,70
147,72
147,73
147,80
147,82
147,86
147,87
147,88
147,89
147,90
147,91
147,93
147,94
147,98
147,100
147,101
147,104
148,6
148,10
148,16
148,17
148,18
148,21
148,24
148,25
148,27
148,29
148,31
148,32
148,42
148,44
148,45
148,46
148,48
148,56
148,57
148,70
148,72
148,73
148,87
148,88
148,90
148,93
148,94
148,98
148,100
149,6
149,10
149,15
149,16
149,17
149,18
149,21
149,24
149,25
149,27
149,29
149,31
149,32
149,42
149,44
149,45
149,46
149,47
149,48
149,52
149,56
149,57
149,68
149,70
149,72
149,73
149,87
149,88
149,90
149,93
149,94
149,98
149,100
149,104
150,6
150,10
150,12
150,15
150,16
150,17
150,18
150,21
150,24
150,25
150,26
150,27
150,28
150,29
150,31
150,32
150,35
150,39
150,41
150,42
150,44
150,45
150,46
150,47
150,48
150,52
150,56
150,57
150,68
150,70
150,72
150,73
150,78
150,80
150,87
150,88
150,90
150,93
150,94
150,98
150,100
150,104
151,6
151,10
151,11
151,17
151,21
151,27
151,29
151,31
151,32
151,35
151,38
151,42
151,43
151,44
151,45
151,46
151,48
151,50
151,56
151,59
151,61
151,87
151,88
151,90
151,94
151,98
151,100
152,6
152,10
152,11
152,15
152,17
152,21
152,27
152,29
152,31
152,32
152,35
152,38
152,42
152,43
152,44
152,45
152,46
152,47
152,48
152,50
152,52
152,56
152,59
152,61
152,68
152,87
152,88
152,90
152,94
152,98
152,100
152,104
153,6
153,10
153,11
153,12
153,15
153,17
153,21
153,22
153,24
153,26
153,27
153,29
153,31
153,32
153,35
153,38
153,39
153,41
153,42
153,43
153,44
153,45
153,46
153,47
153,48
153,50
153,52
153,56
153,59
153,61
153,68
153,78
153,80
153,87
153,88
153,90
153,94
153,98
153,100
153,104
154,6
154,7
154,10
154,13
154,14
154,17
154,18
154,21
154,27
154,28
154,29
154,32
154,42
154,44
154,45
154,46
154,48
154,55
154,87
154,88
154,90
154,103
154,105
154,106
155,6
155,7
155,10
155,13
155,14
155,17
155,18
155,21
155,26
155,27
155,28
155,29
155,31
155,32
155,42
155,44
155,45
155,46
155,48
155,55
155,56
155,78
155,87
155,88
155,90
155,94
155,98
155,100
155,103
155,104
155,105
155,106
156,6
156,7
156,8
156,10
156,13
156,14
156,15
156,17
156,18
156,21
156,26
156,27
156,28
156,29
156,31
156,32
156,39
156,42
156,44
156,45
156,46
156,47
156,48
156,52
156,55
156,56
156,66
156,68
156,78
156,80
156,84
156,87
156,88
156,90
156,94
156,98
156,100
156,103
156,104
156,105
156,106
157,6
157,7
157,10
157,13
157,14
157,15
157,17
157,18
157,21
157,26
157,27
157,28
157,29
157,31
157,32
157,42
157,44
157,45
157,46
157,48
157,49
157,52
157,55
157,56
157,66
157,68
157,78
157,87
157,88
157,90
157,94
157,98
157,100
157,103
157,104
157,105
157,106
158,6
158,7
158,10
158,13
158,14
158,16
158,17
158,18
158,21
158,27
158,32
158,42
158,44
158,45
158,48
158,55
158,87
158,88
158,90
158,103
158,105
159,6
159,7
159,10
159,13
159,14
159,16
159,17
159,18
159,21
159,27
159,28
159,31
159,32
159,42
159,44
159,45
159,48
159,55
159,56
159,86
159,87
159,88
159,90
159,94
159,98
159,100
159,103
159,104
159,105
159,106
160,6
160,7
160,10
160,13
160,14
160,15
160,16
160,17
160,18
160,21
160,27
160,28
160,31
160,32
160,42
160,44
160,45
160,48
160,52
160,55
160,56
160,68
160,78
160,86
160,87
160,88
160,90
160,94
160,98
160,100
160,103
160,104
160,105
160,106
161,6
161,7
161,10
161,17
161,18
161,21
161,27
161,32
161,34
161,36
161,42
161,44
161,45
161,48
161,49
161,55
161,83
161,87
161,88
161,90
161,103
162,6
162,7
162,10
162,17
162,18
162,21
162,27
162,32
162,34
162,36
162,42
162,44
162,45
162,48
162,49
162,55
162,78
162,83
162,87
162,88
162,90
162,94
162,103
163,6
163,7
163,9
163,10
163,15
163,17
163,18
163,21
163,26
163,27
163,28
163,31
163,32
163,34
163,36
163,39
163,42
163,44
163,45
163,48
163,49
163,52
163,55
163,56
163,66
163,68
163,78
163,80
163,83
163,84
163,86
163,87
163,88
163,90
163,94
163,98
163,100
163,103
163,104
164,6
164,7
164,10
164,13
164,14
164,17
164,18
164,21
164,27
164,32
164,42
164,44
164,45
164,48
164,55
164,87
164,88
164,90
164,91
164,103
164,105
164,106
165,6
165,7
165,10
165,13
165,14
165,15
165,17
165,18
165,21
165,27
165,32
165,42
165,44
165,45
165,48
165,55
165,68
165,87
165,88
165,90
165,91
165,103
165,105
165,106
166,6
166,7
166,10
166,13
166,14
166,15
166,17
166,18
166,21
166,27
166,32
166,42
166,44
166,45
166,48
166,55
166,60
166,68
166,87
166,88
166,90
166,91
166,103
166,105
166,106
167,6
167,7
167,10
167,13
167,14
167,17
167,18
167,21
167,26
167,27
167,32
167,39
167,42
167,44
167,45
167,48
167,49
167,78
167,79
167,80
167,87
167,88
167,90
167,94
167,103
167,104
167,105
167,106
168,5
168,6
168,7
168,10
168,13
168,14
168,17
168,18
168,21
168,26
168,27
168,32
168,39
168,42
168,44
168,45
168,48
168,49
168,78
168,79
168,80
168,87
168,88
168,90
168,94
168,103
168,104
168,105
168,106
169,5
169,6
169,7
169,10
169,13
169,14
169,15
169,17
169,18
169,21
169,26
169,27
169,32
169,39
169,42
169,44
169,45
169,48
169,49
169,68
169,78
169,79
169,80
169,87
169,88
169,90
169,94
169,103
169,104
169,105
169,106
170,6
170,7
170,10
170,12
170,13
170,14
170,16
170,17
170,18
170,21
170,27
170,32
170,42
170,44
170,45
170,48
170,64
170,79
170,87
170,88
170,90
170,91
171,6
171,7
171,10
171,12
171,13
171,14
171,16
171,17
171,18
171,21
171,27
171,32
171,42
171,44
171,45
171,48
171,64
171,79
171,87
171,88
171,90
171,91
172,6
172,7
172,10
172,12
172,13
172,14
172,15
172,16
172,17
172,18
172,21
172,27
172,32
172,42
172,44
172,45
172,48
172,64
172,68
172,79
172,87
172,88
172,90
172,91
173,3
173,4
173,6
173,10
173,11
173,12
173,16
173,17
173,18
173,20
173,21
173,24
173,27
173,29
173,30
173,32
173,33
173,41
173,42
173,44
173,45
173,46
173,48
173,49
173,56
173,57
173,61
173,70
173,73
173,77
173,85
173,86
173,87
173,88
173,90
173,92
173,99
173,100
174,3
174,4
174,6
174,10
174,11
174,12
174,16
174,17
174,18
174,20
174,21
174,24
174,27
174,29
174,30
174,32
174,33
174,41
174,42
174,44
174,45
174,46
174,48
174,49
174,56
174,57
174,61
174,70
174,73
174,77
174,85
174,86
174,87
174,88
174,90
174,92
174,99
174,100
175,3
175,4
175,6
175,10
175,11
175,12
175,15
175,16
175,17
175,18
175,20
175,21
175,24
175,27
175,29
175,30
175,32
175,33
175,41
175,42
175,44
175,45
175,46
175,48
175,49
175,52
175,53
175,56
175,57
175,61
175,68
175,70
175,73
175,77
175,85
175,86
175,87
175,88
175,90
175,92
175,99
175,100
176,3
176,4
176,6
176,8
176,10
176,11
176,12
176,15
176,16
176,17
176,18
176,20
176,21
176,24
176,26
176,27
176,29
176,30
176,31
176,32
176,33
176,39
176,40
176,41
176,42
176,44
176,45
176,46
176,47
176,48
176,49
176,52
176,54
176,56
176,57
176,61
176,67
176,68
176,70
176,71
176,73
176,75
176,77
176,78
176,80
176,81
176,84
176,85
176,86
176,87
176,88
176,90
176,92
176,94
176,98
176,99
176,100
176,101
176,104
177,3
177,4
177,6
177,10
177,11
177,12
177,16
177,17
177,18
177,20
177,21
177,27
177,29
177,30
177,32
177,33
177,41
177,42
177,44
177,45
177,46
177,48
177,53
177,56
177,57
177,63
177,70
177,73
177,77
177,85
177,86
177,87
177,88
177,90
177,92
177,99
177,100
178,3
178,4
178,6
178,10
178,11
178,12
178,16
178,17
178,18
178,20
178,21
178,27
178,29
178,30
178,32
178,33
178,41
178,42
178,44
178,45
178,46
178,48
178,53
178,56
178,57
178,63
178,70
178,73
178,77
178,85
178,86
178,87
178,88
178,90
178,92
178,99
178,100
179,3
179,4
179,6
179,10
179,11
179,12
179,15
179,16
179,17
179,18
179,20
179,21
179,27
179,29
179,30
179,32
179,33
179,41
179,42
179,44
179,45
179,46
179,48
179,52
179,53
179,56
179,57
179,63
179,68
179,70
179,73
179,77
179,85
179,86
179,87
179,88
179,90
179,92
179,99
179,100
180,3
180,4
180,6
180,10
180,12
180,16
180,17
180,18
180,20
180,21
180,24
180,27
180,29
180,30
180,32
180,33
180,39
180,41
180,42
180,44
180,45
180,46
180,48
180,53
180,56
180,57
180,63
180,66
180,70
180,73
180,77
180,80
180,85
180,86
180,87
180,88
180,90
180,92
180,97
181,3
181,4
181,6
181,10
181,12
181,16
181,17
181,18
181,20
181,21
181,24
181,27
181,29
181,30
181,32
181,33
181,39
181,41
181,42
181,44
181,45
181,46
181,48
181,53
181,56
181,57
181,63
181,66
181,70
181,73
181,77
181,80
181,85
181,86
181,87
181,88
181,90
181,92
181,97
182,3
182,4
182,6
182,10
182,12
182,15
182,16
182,17
182,18
182,20
182,21
182,24
182,27
182,29
182,30
182,31
182,32
182,33
182,39
182,41
182,42
182,44
182,45
182,46
182,47
182,48
182,53
182,56
182,57
182,63
182,66
182,68
182,70
182,73
182,77
182,80
182,85
182,86
182,87
182,88
182,90
182,92
182,97
182,98
182,100
183,3
183,4
183,6
183,10
183,16
183,17
183,18
183,20
183,21
183,25
183,27
183,29
183,30
183,32
183,33
183,39
183,42
183,44
183,45
183,48
183,53
183,63
183,64
183,70
183,73
183,74
183,77
183,80
183,83
183,85
183,87
183,88
183,90
183,91
183,92
184,3
184,4
184,6
184,10
184,16
184,17
184,18
184,20
184,21
184,25
184,27
184,29
184,30
184,32
184,33
184,39
184,42
184,44
184,45
184,48
184,53
184,63
184,64
184,70
184,73
184,74
184,77
184,80
184,83
184,85
184,87
184,88
184,90
184,91
184,92
185,3
185,4
185,6
185,10
185,15
185,16
185,17
185,18
185,20
185,21
185,25
185,27
185,29
185,30
185,32
185,33
185,39
185,42
185,44
185,45
185,48
185,52
185,53
185,56
185,63
185,64
185,68
185,70
185,73
185,74
185,77
185,80
185,83
185,85
185,86
185,87
185,88
185,90
185,91
185,92
185,94
185,98
185,100
185,104
186,6
186,8
186,10
186,11
186,16
186,17
186,18
186,21
186,23
186,26
186,27
186,28
186,31
186,32
186,35
186,38
186,39
186,42
186,44
186,45
186,46
186,47
186,48
186,52
186,56
186,59
186,66
186,67
186,78
186,80
186,84
186,87
186,88
186,90
186,94
186,98
186,100
186,104
187,6
187,8
187,10
187,11
187,16
187,17
187,18
187,21
187,23
187,26
187,27
187,28
187,31
187,32
187,35
187,38
187,39
187,42
187,44
187,45
187,46
187,47
187,48
187,52
187,56
187,59
187,66
187,67
187,78
187,80
187,84
187,87
187,88
187,90
187,94
187,98
187,100
187,104
188,6
188,8
188,10
188,11
188,15
188,16
188,17
188,18
188,21
188,23
188,26
188,27
188,28
188,31
188,32
188,35
188,38
188,39
188,42
188,44
188,45
188,46
188,47
188,48
188,52
188,56
188,59
188,66
188,67
188,68
188,71
188,78
188,80
188,84
188,87
188,88
188,90
188,94
188,98
188,100
188,104
189,6
189,8
189,10
189,11
189,12
189,17
189,18
189,21
189,23
189,27
189,28
189,31
189,32
189,39
189,42
189,44
189,45
189,47
189,48
189,52
189,56
189,66
189,67
189,71
189,80
189,84
189,86
189,87
189,88
189,90
189,94
189,98
189,100
189,104
190,6
190,8
190,10
190,11
190,12
190,17
190,18
190,21
190,23
190,27
190,28
190,31
190,32
190,39
190,42
190,44
190,45
190,47
190,48
190,52
190,56
190,66
190,67
190,71
190,80
190,84
190,86
190,87
190,88
190,90
190,94
190,98
190,100
190,104
191,6
191,8
191,10
191,11
191,12
191,15
191,17
191,18
191,21
191,23
191,26
191,27
191,28
191,31
191,32
191,39
191,42
191,44
191,45
191,47
191,48
191,52
191,56
191,66
191,67
191,68
191,71
191,78
191,80
191,84
191,86
191,87
191,88
191,90
191,94
191,98
191,100
191,104
192,6
192,10
192,11
192,17
192,21
192,23
192,26
192,27
192,28
192,31
192,32
192,35
192,37
192,38
192,39
192,42
192,44
192,45
192,48
192,56
192,59
192,64
192,69
192,71
192,74
192,78
192,80
192,87
192,88
192,90
192,94
192,96
192,98
192,100
192,104
193,5
193,6
193,10
193,11
193,15
193,17
193,21
193,23
193,26
193,27
193,28
193,31
193,32
193,35
193,37
193,38
193,39
193,42
193,44
193,45
193,48
193,52
193,56
193,59
193,64
193,68
193,69
193,71
193,74
193,78
193,80
193,87
193,88
193,90
193,94
193,96
193,98
193,100
193,104
194,6
194,10
194,11
194,17
194,21
194,23
194,26
194,27
194,28
194,31
194,32
194,35
194,37
194,38
194,39
194,42
194,44
194,45
194,48
194,56
194,59
194,64
194,69
194,71
194,74
194,78
194,80
194,87
194,88
194,90
194,94
194,96
194,98
194,100
194,104
195,6
195,10
195,17
195,21
195,23
195,26
195,27
195,32
195,37
195,39
195,42
195,44
195,45
195,48
195,64
195,69
195,71
195,78
195,80
195,87
195,88
195,90
195,91
195,94
195,96
195,104
196,6
196,10
196,17
196,21
196,23
196,26
196,27
196,32
196,37
196,39
196,42
196,44
196,45
196,48
196,64
196,69
196,71
196,78
196,80
196,87
196,88
196,90
196,91
196,94
196,96
196,104
197,6
197,10
197,15
197,17
197,21
197,22
197,23
197,26
197,27
197,32
197,37
197,39
197,42
197,44
197,45
197,48
197,64
197,68
197,69
197,71
197,78
197,80
197,87
197,88
197,90
197,91
197,94
197,96
197,104
198,5
198,6
198,10
198,11
198,13
198,14
198,17
198,18
198,21
198,24
198,25
198,26
198,27
198,28
198,32
198,35
198,37
198,38
198,39
198,42
198,44
198,45
198,46
198,48
198,59
198,66
198,69
198,71
198,75
198,78
198,80
198,84
198,87
198,88
198,90
198,94
198,104
199,5
199,6
199,10
199,11
199,13
199,14
199,15
199,17
199,18
199,21
199,23
199,24
199,25
199,26
199,27
199,28
199,31
199,32
199,35
199,37
199,38
199,39
199,42
199,44
199,45
199,46
199,48
199,52
199,56
199,59
199,65
199,66
199,68
199,69
199,71
199,75
199,78
199,80
199,82
199,84
199,87
199,88
199,90
199,94
199,98
199,100
199,101
199,103
199,104
200,5
200,6
200,10
200,11
200,13
200,14
200,15
200,17
200,18
200,21
200,23
200,24
200,25
200,26
200,27
200,28
200,31
200,32
200,35
200,37
200,38
200,39
200,42
200,44
200,45
200,46
200,48
200,52
200,56
200,59
200,65
200,66
200,68
200,69
200,71
200,75
200,78
200,80
200,82
200,84
200,87
200,88
200,90
200,91
200,94
200,98
200,100
200,101
200,103
200,104
201,5
201,6
201,7
201,10
201,13
201,14
201,16
201,17
201,18
201,21
201,26
201,27
201,28
201,32
201,33
201,37
201,39
201,42
201,44
201,45
201,48
201,78
201,80
201,87
201,88
201,90
201,94
201,104
202,5
202,6
202,7
202,10
202,13
202,14
202,15
202,16
202,17
202,18
202,21
202,26
202,27
202,28
202,32
202,33
202,37
202,39
202,42
202,44
202,45
202,48
202,68
202,71
202,78
202,80
202,87
202,88
202,90
202,94
202,104
203,5
203,6
203,7
203,10
203,13
203,14
203,15
203,16
203,17
203,18
203,21
203,26
203,27
203,28
203,32
203,33
203,37
203,39
203,42
203,44
203,45
203,48
203,68
203,71
203,78
203,80
203,87
203,88
203,90
203,94
203,104
204,1
204,5
204,6
204,10
204,12
204,17
204,21
204,26
204,27
204,28
204,32
204,36
204,37
204,39
204,41
204,42
204,44
204,45
204,46
204,48
204,59
204,63
204,66
204,67
204,71
204,78
204,80
204,87
204,88
204,90
204,95
204,97
204,101
205,1
205,5
205,6
205,10
205,12
205,17
205,21
205,26
205,27
205,28
205,31
205,32
205,36
205,37
205,39
205,41
205,42
205,44
205,45
205,46
205,47
205,48
205,56
205,59
205,63
205,65
205,66
205,67
205,71
205,78
205,80
205,86
205,87
205,88
205,90
205,94
205,95
205,97
205,98
205,100
205,101
205,104
206,1
206,2
206,5
206,6
206,8
206,10
206,12
206,15
206,17
206,21
206,23
206,26
206,27
206,28
206,31
206,32
206,36
206,37
206,39
206,40
206,41
206,42
206,44
206,45
206,46
206,47
206,48
206,52
206,56
206,59
206,63
206,65
206,66
206,67
206,68
206,71
206,78
206,80
206,82
206,86
206,87
206,88
206,90
206,94
206,95
206,97
206,98
206,100
206,101
206,104
207,1
207,5
207,6
207,10
207,11
207,17
207,18
207,21
207,26
207,27
207,28
207,32
207,37
207,39
207,40
207,42
207,44
207,45
207,48
207,65
207,69
207,78
207,80
207,87
207,88
207,90
207,94
207,101
207,104
208,1
208,5
208,6
208,10
208,11
208,17
208,18
208,21
208,26
208,27
208,28
208,32
208,37
208,39
208,40
208,42
208,44
208,45
208,48
208,65
208,69
208,71
208,78
208,80
208,87
208,88
208,90
208,94
208,101
208,104
209,1
209,2
209,5
209,6
209,10
209,11
209,12
209,13
209,14
209,15
209,17
209,18
209,21
209,22
209,23
209,24
209,25
209,26
209,27
209,28
209,31
209,32
209,35
209,37
209,38
209,39
209,40
209,42
209,44
209,45
209,48
209,52
209,56
209,59
209,65
209,66
209,68
209,69
209,71
209,73
209,78
209,80
209,82
209,87
209,88
209,90
209,91
209,94
209,97
209,98
209,100
209,101
209,103
209,104
210,6
210,10
210,15
210,17
210,21
210,24
210,27
210,32
210,37
210,42
210,44
210,48
210,57
210,69
210,72
210,73
210,87
210,88
210,90
210,91
210,94
211,6
211,10
211,15
211,17
211,21
211,24
211,27
211,32
211,37
211,42
211,44
211,48
211,57
211,69
211,72
211,73
211,87
211,88
211,90
211,91
211,94
212,6
212,10
212,15
212,17
212,21
212,24
212,25
212,27
212,32
212,37
212,42
212,44
212,48
212,57
212,68
212,69
212,72
212,73
212,87
212,88
212,90
212,91
212,92
212,94
213,6
213,9
213,10
213,11
213,12
213,17
213,18
213,21
213,24
213,27
213,29
213,30
213,32
213,36
213,41
213,42
213,44
213,45
213,46
213,48
213,53
213,61
213,63
213,64
213,66
213,77
213,83
213,85
213,87
213,88
213,90
213,92
213,97
213,99
213,100
214,6
214,9
214,10
214,11
214,12
214,17
214,18
214,21
214,24
214,27
214,29
214,30
214,32
214,36
214,41
214,42
214,44
214,45
214,46
214,48
214,53
214,56
214,61
214,63
214,64
214,65
214,66
214,77
214,83
214,84
214,85
214,87
214,88
214,90
214,92
214,97
214,99
214,100
215,6
215,9
215,10
215,11
215,12
215,15
215,17
215,18
215,21
215,24
215,25
215,27
215,29
215,30
215,31
215,32
215,36
215,41
215,42
215,44
215,45
215,46
215,48
215,52
215,53
215,56
215,61
215,63
215,64
215,65
215,66
215,68
215,77
215,83
215,84
215,85
215,87
215,88
215,90
215,92
215,94
215,97
215,98
215,99
215,100
215,104
216,4
216,6
216,10
216,11
216,12
216,13
216,14
216,17
216,18
216,21
216,27
216,29
216,30
216,32
216,41
216,42
216,44
216,45
216,46
216,48
216,56
216,57
216,61
216,63
216,66
216,70
216,77
216,83
216,85
216,87
216,88
216,90
216,92
216,97
217,4
217,6
217,10
217,11
217,12
217,13
217,14
217,15
217,17
217,18
217,21
217,26
217,27
217,29
217,30
217,31
217,32
217,39
217,41
217,42
217,44
217,45
217,46
217,48
217,56
217,57
217,61
217,63
217,66
217,68
217,70
217,77
217,78
217,80
217,83
217,85
217,87
217,88
217,90
217,92
217,94
217,97
217,98
217,100
217,104
218,4
218,6
218,10
218,11
218,12
218,13
218,14
218,15
218,17
218,18
218,21
218,26
218,27
218,29
218,30
218,31
218,32
218,39
218,41
218,42
218,44
218,45
218,46
218,48
218,52
218,56
218,57
218,61
218,63
218,66
218,68
218,70
218,77
218,78
218,80
